http://www.aviationwire.jp/feed,Aviation Wire
https://www.jstage.jst.go.jp/AF05S010NewRssDld?btnaction=JT0040&sryCd=jjsass&rssLang=ja,日本航空宇宙学会論文集 (新着巻号),-
https://www.jstage.jst.go.jp/AF05S010NewRssDld?btnaction=JT0041&sryCd=jjsass&rssLang=ja,日本航空宇宙学会論文集 (新着記事),-
